gorev_id,gorev_adi,kosu_id,frame_id,goreli_goruntu_yolu,frame_durumu,model_surumu,soguk_baslangic,oturum_kurulum_suresi,surec_kare_sirasi,karo_sayisi,tespit_sayisi,hata_sinifi,kuyruk_bekleme,goruntu_okuma,karolama,onnx_cikarim,nms_koordinat,db_yazma,frame_toplam,uctan_uca_sure,kosu_gorev_adi,kosu_gorev_id,kosu_kosu_id,kosu_model_surumu,kosu_model_cercevesi,kosu_onnx_sha256,kosu_onnx_model_yolu,kosu_goruntu_dizini,kosu_olcum_yolu,kosu_olcum_secenegi,kosu_store_floor,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
7,olcum-onnx-sure-20260912-142859,5,218,data/heridal/test/images/train_VRD_3102_JPG.rf.fdc890582108469dc32b301fab81d7f9.jpg,done,model512-onnx,hayir,0.0,21,80,2,,480.2847,10.6109,0.0001,7.4045,0.3733,0.0277,18.4399,18.4399,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,219,data/heridal/test/images/train_VRD_3104_JPG.rf.8d1a883acbd3ff04e414e42d5ed8e7f2.jpg,done,model512-onnx,hayir,0.0,22,80,3,,495.9696,9.9133,0.0,6.3205,0.3469,0.0082,16.613,16.613,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,220,data/heridal/test/images/train_VRD_3105_JPG.rf.25d358957c18ee832659deb2b6c764be.jpg,done,model512-onnx,hayir,0.0,22,80,2,,498.7701,10.1721,0.0001,6.3612,0.3508,0.0085,16.9248,16.9248,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,221,data/heridal/test/images/train_VRD_3106_JPG.rf.3557705df7876ea896169f4322207bf5.jpg,done,model512-onnx,hayir,0.0,23,80,2,,512.5871,10.3966,0.0,7.2109,0.3605,0.0054,17.9875,17.9876,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,222,data/heridal/test/images/train_VRD_3107_JPG.rf.578be187d472128edc05c898ca288a66.jpg,done,model512-onnx,hayir,0.0,23,80,1,,515.6917,8.7415,0.0,6.5768,0.3433,0.0161,15.6919,15.6919,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,223,data/heridal/test/images/train_VRD_3108_JPG.rf.821b5a74688d867642805bc9851a71cb.jpg,done,model512-onnx,hayir,0.0,24,80,5,,530.5934,11.9534,0.0,8.88,0.4033,0.0226,21.2743,21.2744,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,224,data/heridal/test/images/train_VRD_3109_JPG.rf.5fa41bdd3ec5cfe65c07425e947c2e94.jpg,done,model512-onnx,hayir,0.0,24,80,2,,531.4086,12.2116,0.0001,8.259,0.3631,0.0183,20.8919,20.8919,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,225,data/heridal/test/images/train_VRD_3110_JPG.rf.17ea2b0db2c816522d5e132834e1645d.jpg,done,model512-onnx,hayir,0.0,25,80,4,,551.885,12.4946,0.0006,7.175,0.3723,0.0197,20.0785,20.0786,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,226,data/heridal/test/images/train_VRD_3111_JPG.rf.62ad8acc511c6bcc7e49b4b471a18703.jpg,done,model512-onnx,hayir,0.0,25,80,7,,552.2917,12.1792,0.0001,7.3894,0.4387,0.0131,20.0371,20.0372,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,227,data/heridal/test/images/train_VRD_3112_JPG.rf.42608d3ed20187f499e1e1dfe8a5e719.jpg,done,model512-onnx,hayir,0.0,26,80,1,,571.9644,11.6018,0.0,8.3633,0.3567,0.0266,20.3589,20.359,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
